cod,economy,region,incomegroup,dbyear,startbuscapital,investorsdisclosure,investorsliability,investorssuitsOld,investorstransparency,investorsrights,investorsownership,investorssuits,investorsProtectingInv,investorsProtectingMinInves,closinglegal,closing_SI_Commencement,closing_SI_ManagementAssets,closing_SI_Reorganization,closing_SI_CreditorParticipate,startbusprocedures,startbustime,startbuscost,startbusproceduresW,startbustimeW,startbuscostW,permitprocedures,permittime,permitcostWhV,permitsLegalindex,permits_SI_Buildregulation,permits_SI_Beforeconstr,permits_SI_Duringconst,permits_SI_Afterconst,permits_SI_Liability,permits_SI_Certifications,electricityprocedures,electricitytime,electricitycost,electricitySAIDISAIFIscore,electricityPriceperkWhUSD,electricitySaidiSaifiPoints,electricitySaidiIndex,electricitySaifiIndex,electricityMinimumOutage,electricityOutagemoniscore,electricityOutagerestoscore,electricityRegulatormoniscore,electricityCompensationscore,electricityTransparencyscore,registerprocedures,registertime,registercost,registerLegalindexGener,registerReliabilityInfrast,registerTransparency,registerCoverage,registerLegalBackground,registerWEBEqualAccess,creditrights,creditrights_new,creditinformation6pnt,creditinformation6pnt5pr,creditinformation8pnt5pr,creditinformationCoverPublic,creditinformationCoverPrivate,tradeprocedures,tradeXtimedocs,tradeMtimedocs,tradeXtimeborder,tradeMtimeborder,tradeXcostdocs,tradeMcostdocs,tradeXcostborder,tradeMcostborder,tradingexportdocs,tradingimportdocs,tradingexportcost,tradingexportcost_def,tradingexporttime,tradingimportcost,tradingimportcost_def,tradingimporttime,contracts_filing_days,contracts_trial_days,contracts_enforcement_days,contracts_attorney_fee,contracts_court_fee,contracts_enforcement_fee,contractsproceduresBunus,contractstime,contractscost,contractsLegalindexGender,contracts_SI_CourtStructureGen,contracts_SI_CaseManagement,contracts_SI_CourtAutomation,contracts_SI_ADR,closingtime_web,closingtime,closingrecovery,closingcostpercentage,closingOutcome,taxesTimeComplyVATrefund,taxesTimeObtainVATrefund,taxesTimeComplyCITaudit,taxesTimeCompleteCITaudit,taxespayments,taxestime,taxestotal,taxesTTRprofit,taxesTTRlabor,taxesTTROther
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2017,0,4,8,,2,3,1,8,,26,0,2.5,4.5,1,3,7,18.5,7.22889510336541,7,18.5,7.22889510336541,12,105,.45682760418219,7,0,1,2,3,0,1,4,18,241.039690648895,0,.29692786955497,0,..,..,N/A,0,0,0,0,0,6,224,10.9748862544482,9,1,1.5,0,6.5,0,,5,,,0,0,0,8,48,33.1428571428571,27,37.1428571428571,100,90,335,310.714285714286,,,,,,,,,28,400,150,18,5.2,3.4,,578,26.6,11.5,4.5,3,1.5,2.5,No Practice,0,0,No Practice,No Practice,10,42.6428571428571,2,0,39,203,49.7460512312075,30.5085952833636,11.2430429650188,7.99441298282506
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2018,0,4,8,,2,3,1,8,,26,0,2.5,4.5,1,3,7,18.5,7.17421831721606,7,18.5,7.17421831721606,12,105,.45337232299968,7,0,1,2,3,0,1,4,18,239.216552336515,0,.30017415846222,0,..,..,N/A,0,0,0,0,0,6,224,10.9728071127903,9,1,1.5,0,6.5,0,,5,,,0,0,0,8,24,33.1428571428571,27,37.1428571428571,100,90,335,310.714285714286,,,,,,,,,28,400,150,18,5.2,3.4,,578,26.6,11.5,4.5,3,1.5,2.5,No Practice,0,0,No Practice,0,10,42.6428571428571,2,0,39,203,49.7460512312075,30.5085952833636,11.2430429650188,7.99441298282506
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2019,0,4,8,,2,3,1,8,,26,0,2.5,4.5,1,3,7,18.5,7.02342384955394,7,18.5,7.02342384955394,12,105,.44384291713599,7,0,1,2,3,0,1,4,18,234.188473865724,0,.29720208174342,0,..,..,N/A,0,0,0,0,0,6,224,10.9670729963293,9,1,1.5,0,6.5,0,,5,,,0,0,0,8,24,33.1428571428571,27,37.1428571428571,100,90,335,310.714285714286,,,,,,,,,28,400,150,18,5.2,3.4,,578,26.6,11.5,4.5,3,1.5,2.5,No Practice,0,0,No Practice,0,10,42.6428571428571,2,0,39,203,49.7460512312075,30.5085952833636,11.2430429650188,7.99441298282506
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2020,0,4,8,,2,3,1,8,,26,0,2.5,4.5,1,3,7,18.5,6.21646946912261,7,18.5,6.21646946912261,12,105,.39284770541613,7,0,1,2,3,0,1,4,18,207.281452606502,0,.30588568970828,0,..,..,N/A,0,0,0,0,0,6,224,10.9363877167706,9,1,1.5,0,6.5,0,,5,,,0,0,0,8,24,33.1428571428571,27,37.1428571428571,100,90,335,310.714285714286,,,,,,,,,28,400,150,18,5.2,3.4,,578,26.6,11.5,4.5,3,1.5,2.5,No Practice,0,0,No Practice,0,10,42.6428571428571,2,0,39,203,49.7460512312075,30.5085952833636,11.2430429650188,7.99441298282506
KOR,"Korea, Rep.",High income: OECD,High income,2004,347.702202259918,,,,,,,,,,12,2.5,5.5,3,1,10,17,18.3735661666818,10,17,18.3735661666818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,230,12.7,,,,,,1.5,1.5,80.96632540840299,3.5,1,,,,,,,,,,
KOR,"Korea, Rep.",High income: OECD,High income,2005,332.006062376445,,,,,,,,,,12,2.5,5.5,3,1,10,17,15.7304134964751,10,17,15.7304134964751,,,,,,,,,,,,,,,,,,,,,,,,,7,10,6.12298809975895,,,,,,,6,,5,5,,0,80.7,,,,,,,,,,,,,,,,,,,,,,,,34,230,12.7,,,,,,1.5,1.5,81.2790002851718,3.5,1,,,,,,,,,,
KOR,"Korea, Rep.",High income: OECD,High income,2006,308.818211735833,7,4,7,,,,,18,,12,2.5,5.5,3,1,10,17,15.6794002142021,10,17,15.6794002142021,9,43,4.46308674036203,,,,,,,,,,,,,,,,,,,,,,7,10,5.12138257298059,,,,,,,6,,5,5,,0,80.7,,,,,,,,,,5,8,780,811.500839591253,13,1040,1082.001119455,12,,,,,,,34,230,12.7,,,,,,1.5,1.5,81.6620796724284,3.5,1,,,,,15,290,36.76213901100809,22.8266733135811,12.1697521604359,1.76571353699108
KOR,"Korea, Rep.",High income: OECD,High income,2007,299.70723927219,7,4,7,,,,,18,,12,2.5,5.5,3,1,10,17,18.1792388221077,10,17,18.1792388221076,9,27,4.45311066538891,,,,,,,,,,,,,,,,,,,,,,7,9.5,5.12082365898463,,,,,,,6,,5,5,,0,76.59999999999999,,,,,,,,,,5,8,780,806.223216334496,13,1040,1074.96428844599,12,,,,,,,34,230,12.7,,,,,,1.5,1.5,81.79430770396451,3.5,1,,,,,15,290,32.53130080133686,18.5392094759087,12.2263777884371,1.76571353699108
KOR,"Korea, Rep.",High income: OECD,High income,2008,296.029035143507,7,4,7,,,,,18,,12,2.5,5.5,3,1,10,17,17.0545132370597,10,17,17.0545132370597,9,27,4.44865433276296,,,,,,,,,,,,,,,,,,,,,,7,9.5,5.12056809736177,,,,,,,6,,5,5,,0,74.2,,,,,,,,,,4,6,745,771.1528787292231,12,745,771.1528787292231,10,,,,,,,34,230,12.7,,,,,,1.5,1.5,81.183459615921,3.5,1,,,,,15,290,31.63758602079477,18.5685773499289,11.3639330698983,1.70507560096762
KOR,"Korea, Rep.",High income: OECD,High income,2009,268.854275293655,7,4,7,,,,,18,,12,2.5,5.5,3,1,10,17,16.9485316736452,10,17,16.9485316736452,9,27,4.41573071985716,,,,,,,,,,,,,,,,,,,,,,7,9.5,5.11861547002133,,,,,,,6,,6,6,,0,90.40000000000001,,,,,,,,,,4,6,767,777.745329471985,9,747,757.465138351464,8,,,,,,,34,230,12.7,,,,,,1.5,1.5,80.5349495643965,3.5,1,,,,,15,250,33.86703122173599,18.7561709934397,13.3785501579826,1.73231007031367
KOR,"Korea, Rep.",High income: OECD,High income,2010,0,7,4,7,,,,,18,,12,2.5,5.5,3,1,8,14,14.7183443567823,8,14,14.7183443567823,9,27,4.37569665738729,,,,,,,,3,18,43.7334403028498,,,,,,,,,,,,7,9,5.11632752834343,,,,,,,6,,6,6,,0,93.8,,,,,,,,,,3,3,742,731.1137167574809,9,742,731.1137167574809,8,,,,,,,34,230,12.7,,,,,,1.5,1.5,80.5349495643965,3.5,1,,,,,15,250,32.34798121596986,17.3629693247212,13.2423478922371,1.74266399901151
KOR,"Korea, Rep.",High income: OECD,High income,2011,0,7,4,7,,,,,18,,12,2.5,5.5,3,1,8,14,14.7078865601124,8,14,14.7078865601124,9,27,4.35299241204261,,,,,,,,3,18,42.2967714358861,,,,,,,,,,,,7,9,5.13276825256073,,,,,,,6,,6,6,,0,93.3,,,,,,,,,,3,3,790,752.610319335416,9,790,752.610319335416,7,,,,,,,34,230,12.7,,,,,,1.5,1.5,81.7247711484746,3.5,1,,,,,15,250,30.20745677264384,15.5838222464344,12.9039511982102,1.71968332799924
KOR,"Korea, Rep.",High income: OECD,High income,2012,0,7,4,7,,,,,18,,12,2.5,5.5,3,1,6,9,14.5749815918768,6,9,14.5749815918768,10,28,4.33354754538184,,,,,,,,3,18,38.6334357493849,,,,,,,,,,,,7,9,5.1299301846677,,,,,,,6,,6,6,,0,100,,,,,,,,,,3,3,680,625.218366708961,8,695,639.009948327541,7,20,90,120,8.99999903043533,.59999937986524,.69999927650945,32,230,12.7,,,,,,1.5,1.5,82.2838372594331,3.5,1,,,,,13,225,34.12906738626011,19.1786929095972,13.2418487571135,1.70852571954947
KOR,"Korea, Rep.",High income: OECD,High income,2013,0,7,6,7,,,,,20,,12,2.5,5.5,3,1,4,8,14.5685530022125,4,8,14.5685530022125,10,28,4.32459993428619,,,,,,,,3,18,30.9639117326441,,,,,,,,,,,,7,9,5.12883058971178,,,,,,,6,,6,6,,0,100,,,,,,,,,,3,3,665,602.1750744795489,8,695,629.340867313212,7,20,150,120,9,3,.7,32,290,12.7,,,,,,1.5,1.5,81.8320145221972,3.5,1,,,,,11,207,34.01721621762355,19.2144026077201,13.4281389571477,1.37467465275572
KOR,"Korea, Rep.",High income: OECD,High income,2014,0,7,6,7,5,4,5,8,20,35,12,2.5,5.5,3,1,4,8,14.5641628246068,4,8,14.5641628246068,10,28,4.31850511477426,,,,,,,,3,18,45.12097757848,,,,,,,,,,,,7,9,5.12884575346663,,,,,,,6,5,,6,8,0,100,,,,,,,,,,3,3,670,600.961538461538,8,695,623.3854764638351,7,20,150,120,9,3,.68176760850477,32,290,12.7,,,,,,1.5,1.5,82.2535865065943,3.5,1,,,,,11,187,33.39857547091493,18.3999994150986,13.637259916539,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2015,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,4,8,14.5463526094206,4,8,14.5463526094206,10,28,4.29535208531497,8,2,0,2,3,1,0,3,18,41.0865488089718,8,.09990424868456,3,.04,.08,5,1,1,1,1,1,7,7,5.12571624422675,,,,,,,,5,,,8,0,100,3,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,3,3,670,670,8,695,695,7,20,150,120,9,3,.68176760850477,32,290,12.7,,,,,,1.5,1.5,83.1428167773521,3.5,1,,,,,11,187,33.17453895364589,18.1782780952112,13.6349447191574,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2016,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,4,8,14.5414888803885,4,8,14.5414888803885,10,27.5,4.28852762961778,8,2,0,2,3,1,0,3,18,39.7771494156343,8,.10094383629906,3,.04,.05,5,1,1,1,1,1,7,6.5,5.12486161755398,27.5,8,4.5,8,7,0,,5,,,8,0,100,3,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,,,,,,,,,20,150,120,9,3,.68176760850477,,290,12.7,14.5,3.5,4,4,3,1.5,1.5,83.6013760350282,3.5,1,0,8.642857142857141,9,0,12,188,33.18782438008933,18.176983201727,13.649525039085,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2017,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,3,8,14.5681625437524,3,8,14.5681625437524,10,27.5,4.28057848147882,12,2,0,2,3,1,4,3,13,38.2869358174164,8,.08952114152272,3,.1,.08,5,1,1,1,1,1,7,5.5,5.12386614563256,27.5,8,4.5,8,7,0,,5,,,8,0,100,4,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,,,,,,,,,20,150,120,9,3,.68176760850477,,290,12.7,14.5,3.5,4,4,3,1.5,1.5,84.48307476355851,3.5,1,0,8.642857142857141,9,0,12,188,33.14263326309812,18.1872771409078,13.594039982913,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2018,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,3,8,14.5625810467985,3,8,14.5625810467985,10,27.5,4.38949792498589,12,2,0,2,3,1,4,3,13,37.0388407503657,8,.08705450165835,3,.09,.06,5,1,1,1,1,1,7,5.5,5.12307400241104,27.5,8,4.5,8,7,0,,5,,,8,65.8998885514616,100,4,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,,,,,,,,,20,150,120,9,3,.68176760850477,,290,12.7,14.5,3.5,4,4,3,1.5,1.5,84.6864616239904,3.5,1,0,8.642857142857141,9,0,12,188,33.09249940118873,18.2014174675394,13.5297657943721,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2019,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,3,8,14.5546422487442,3,8,14.5546422487442,10,27.5,4.37249439327147,12,2,0,2,3,1,4,3,13,35.2160317392548,8,.08514375191261,3,.09,.04,5,1,1,1,1,1,7,5.5,5.12194730376407,27.5,8,4.5,8,7,0,,5,,,8,65.67945807449659,100,4,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,,,,,,,,,20,150,120,9,3,.68176760850477,,290,12.7,14.5,3.5,4,4,3,1.5,1.5,84.5524821443062,3.5,1,0,8.642857142857141,9,0,12,188,33.10802083971795,18.197039625903,13.5496650745377,1.3613161392773
KOR,"Korea, Rep.",High income: OECD,High income,2020,0,8,6,,6,4,5,8,,37,12,2.5,5.5,3,1,3,8,14.5507589094709,3,8,14.5507589094709,10,27.5,4.36540046143344,12,2,0,2,3,1,4,3,13,34.3081394900745,8,.11443033780589,3,.04,.05,5,1,1,1,1,1,7,5.5,5.12139616830567,27.5,8,4.5,8,7,0,,5,,,8,68.2186447784641,100,4,1,1,13.375,6,11.095,26.75,184.723333333333,314.638888888889,,,,,,,,,20,150,120,9,3,.68176760850477,,290,12.7,14.5,3.5,4,4,3,1.5,1.5,84.32522119324651,3.5,1,0,8.642857142857141,9,0,12,174,33.18705256214749,18.1747486102069,13.6509878126632,1.3613161392773
KSV,Kosovo,Europe & Central Asia,Upper middle income,2004,126.8005676269531,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2005,114.8605880737305,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2006,118.6371383666992,4,6,4,,,,,14,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2007,94.78859710693359,4,6,4,,,,,14,,12.5,2.5,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2008,80.21405029296875,4,6,4,,,,,14,,12.5,2.5,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2009,180.1091766357422,4,6,4,,,,,14,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSV,Kosovo,Europe & Central Asia,Upper middle income,2010,103.425402189368,3,2,3,,,,,8,,0,0,0,0,0,9,52,26.4148477191645,9,52,26.4148477191645,19,375,65.55929393979631,,,,,,,,7,58,940.8815687971139,,,,,,,,,,,,6,30,.58254195977523,,,,,,,8,,5,5,,18.9,0,,,,,,,,,,8,7,2270,2570.05086889231,17,2330,2637.98172886303,16,,,,,,,53,420,33,,,,,,2,2,34.0265306874749,15.25,0,,,,,33,163,28.33327046894967,21.2149815595669,5.639944900449,1.47834400893378
KSV,Kosovo,Europe & Central Asia,Upper middle income,2011,112.447957987777,3,2,3,,,,,8,,0,0,0,0,0,10,58,28.7192084700782,10,58,28.7192084700782,19,375,71.2785116092922,,,,,,,,7,58,1022.9615634064,,,,,,,,,,,,7,37,.54750638079498,,,,,,,8,,5,5,,16.9,0,,,,,,,,,,8,7,2230,2532.69217227758,17,2280,2589.47899228381,16,,,,,,,53,420,33,,,,,,2,2,34.571430764245,15,0,,,,,33,163,16.48276670080807,10.2301364595773,5.639944900449,.6126853407817699
KSV,Kosovo,Europe & Central Asia,Upper middle income,2012,104.61185975107,3,2,3,,,,,8,,0,0,0,0,0,10,58,26.7178689804232,10,58,26.7178689804232,19,373,66.311365659008,,,,,,,,7,58,1004.69230104927,,,,,,,,,,,,7,37,.61692058687192,,,,,,,8,,5,5,,20.4506925207756,0,,,,,,,,,,8,7,2270,2483.6103598281,17,2280,2494.5513746291,16,60,180,180,25.190535828108,17.99323987722,17.99323987722,53,420,33,,,,,,2,2,34.4384870878747,15,0,,,,,33,164,15.80700256664866,9.29847034784528,5.639944900449,.86858731835439
KSV,Kosovo,Europe & Central Asia,Upper middle income,2013,0,6,6,3,,,,,15,,0,0,0,0,0,8,51,22.9788256047261,8,51,22.9788256047261,19,242,59.6959753046054,,,,,,,,7,46,904.4616438843831,,,,,,,,,,,,7,37,.57365147660631,,,,,,,8,,5,5,,22.243601108,0,,,,,,,,,,8,7,1775,1844.02173348432,15,1810,1880.38272541218,15,60,180,180,25.2,7.8,0,53,420,33,,,,,,2,2,34.7094868703077,15,0,,,,,33,164,15.55278415471798,9.300153913487209,5.639944900449,.6126853407817699
KSV,Kosovo,Europe & Central Asia,Upper middle income,2014,0,6,6,3,0,0,0,4,15,16,0,0,0,0,0,5,29,22.1172880598647,5,29,22.1172880598647,21,240,10.2798254274309,,,,,,,,7,46,870.550961175987,,,,,,,,,,,,6,32,.24727853207914,,,,,,,8,9,,5,6,22.094182825485,0,,,,,,,,,,8,7,1775,1800.66852989363,15,1810,1836.17466991971,15,60,180,180,25.2,7.8,0,53,420,33,,,,,,2,2,35.3289872197038,15,0,,,,,33,161.5,15.38937063465013,9.318310971272551,5.639944900449,.43111476292859
KSV,Kosovo,Europe & Central Asia,Upper middle income,2015,0,6,6,,0,0,0,4,,16,0,0,0,0,0,4,10,1.19102582820001,4,10,1.19102582820001,22,241,6.72692748939739,9,2,1,2,3,1,0,7,46,817.0437181452061,2,.15013636045513,0,53,31,0,0,0,1,0,1,6,32,.28652678495555,,,,,,,,9,,,6,22.771578947368,0,8,17,6.02777777777778,56.4,5.5,100,42.2222222222222,153.222222222223,128.333333333333,8,7,1695,1695,15,1730,1730,15,60,180,90,25.2,7.8,0,53,330,33,,,,,,2,2,36.4769879774036,15,0,,,,,33,155,15.4443088570159,9.312206724342991,5.639944900449,.49215723222391
KSV,Kosovo,Europe & Central Asia,Upper middle income,2016,0,6,6,,0,0,0,4,,16,0,0,0,0,0,4,10,1.14179459086077,4,10,1.14179459086077,22,241,6.44886889826267,9,2,1,2,3,1,0,7,36,489.6667659662911,2,.16276145964793,0,67,27,0,0,0,1,0,1,6,32,.29425677741612,20.5,7,1.5,8,4,0,,9,,,6,95.1646521076689,0,8,17,6.02777777777778,56.4,5.5,100,42.2222222222222,153.222222222223,128.333333333333,,,,,,,,,60,180,90,25.2,7.8,1.36,,330,34.4,8.5,4.5,2.5,0,1.5,2,2,37.7093573239482,15,0,35.5,33.7857142857143,21.5,11.7142857142857,32,155,15.22455596755273,9.336623712061121,5.639944900449,.24798735504261
KSV,Kosovo,Europe & Central Asia,Upper middle income,2017,0,6,6,,0,0,0,4,,16,0,0,0,0,0,3,6,1.07910856421558,3,6,1.07910856421558,22,241,6.09481750335889,9,2,1,2,3,1,0,7,36,462.783415682168,2,.13460824776075,0,18.3,9.51,0,0,0,1,0,1,6,32,.29043436214031,20.5,7,1.5,8,4,0,,9,,,6,38.1039285608448,0,6,5,6.02777777777778,25,5.5,50,42.2222222222222,105,128.333333333333,,,,,,,,,60,180,90,25.2,7.8,1.36,,330,34.4,8.5,4.5,2.5,0,1.5,2,2,38.8026833624898,15,0,35.5,29.452380952381,21.5,11.7142857142857,10,155,15.2228724019108,9.334940146419189,5.639944900449,.24798735504261
KSV,Kosovo,Europe & Central Asia,Upper middle income,2018,0,6,6,,0,0,0,4,,16,13.5,2.5,6,3,2,3,5.5,1.04908667571604,3,5.5,1.04908667571604,22,241,5.76931729052778,9,2,1,2,3,1,0,7,36,449.908314357078,3,.1275503153563,0,24.21,11.94,0,0,0,1,1,1,6,32,.28235418529272,20.5,7,1.5,8,4,0,,11,,,6,40.52492268666,0,6,5,6.02777777777778,25,5.5,50,42.2222222222222,105,128.333333333333,,,,,,,,,60,180,90,25.2,7.8,1.36,,330,34.4,8.5,4.5,2.5,0,1.5,2,2,39.1462415959826,15,0,35.5,29.452380952381,21.5,11.7142857142857,10,155,15.2228724019108,9.334940146419189,5.639944900449,.24798735504261
KSV,Kosovo,Europe & Central Asia,Upper middle income,2019,0,6,6,,0,0,0,4,,16,13.5,2.5,6,3,2,3,5.5,.9862732623668899,3,5.5,.9862732623668899,20,239,5.4238829998244,9,2,1,2,3,1,0,7,36,422.970333375056,3,.12115917208735,0,13.92,8.91,0,0,0,1,1,1,6,32,.26544840375703,20.5,7,1.5,8,4,0,,11,,,6,41.2769721925368,0,6,5,6.02777777777778,8,5.5,50,42.2222222222222,105,128.333333333333,,,,,,,,,60,180,90,25.2,7.8,1.36,,330,34.4,8.5,4.5,2.5,0,1.5,2,2,39.427941609836,15,0,27,29.452380952381,21.5,11.7142857142857,10,153.5,15.2228724019108,9.334940146419189,5.639944900449,.24798735504261
KSV,Kosovo,Europe & Central Asia,Upper middle income,2020,0,9,6,,0,0,0,5,,20,13.5,2.5,6,3,2,3,4.5,1.35314149794174,3,4.5,1.35314149794174,18,237,5.20899938481658,9,2,1,2,3,1,0,7,36,406.213077682109,6,.0951950357256,1,10.42,5.89,0,1,1,1,1,1,6,32,.26575699019576,20.5,7,1.5,8,4,0,,11,,,6,41.3889783285434,0,6,5,6.02777777777778,3.5,5.5,50,42.2222222222222,105,128.333333333333,,,,,,,,,60,180,90,25.2,7.8,1.36,,330,34.4,9,4.5,2.5,0,2,2,2,39.5601329599492,15,0,27,29.452380952381,21.5,11.7142857142857,10,153.5,15.2228724019108,9.334940146419189,5.639944900449,.24798735504261
KWT,Kuwait,Middle East & North Africa,High income,2004,148.493424698907,,,,,,,,,,7,2,4,0,1,13,35,1.97991232931876,14,36,1.97991232931876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,30.7238408376931,10,0,,,,,,,,,,
KWT,Kuwait,Middle East & North Africa,High income,2005,148.493424698907,,,,,,,,,,7,2,4,0,1,13,35,2.41549304176889,14,36,2.41549304176889,,,,,,,,,,,,,,,,,,,,,,,,,9,77,.62552644167881,,,,,,,2,,4,4,,10.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,31.4379123832467,10,0,,,,,,,,,,
KWT,Kuwait,Middle East & North Africa,High income,2006,133.771515093623,4,9,2,,,,,15,,7,2,4,0,1,13,35,2.17601664552294,14,36,2.17601664552294,22,183,11.4083915312244,,,,,,,,,,,,,,,,,,,,,,9,77,.61308152075914,,,,,,,2,,4,4,,10.9,16.1,,,,,,,,,,7,10,935,2071.09963207524,18,935,2071.09963207524,21,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,31.1666635325363,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
KWT,Kuwait,Middle East & North Africa,High income,2007,100.762113922809,4,9,2,,,,,15,,7,2,4,0,1,13,35,1.63906371981102,14,36,1.63906371981102,22,183,8.593261774307591,,,,,,,,,,,,,,,,,,,,,,9,57,.58249058393147,,,,,,,2,,4,4,,10.9,16.1,,,,,,,,,,7,10,935,1692.46391974644,18,935,1692.46391974644,21,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,28.090828097661,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
KWT,Kuwait,Middle East & North Africa,High income,2008,99.9006177998062,4,9,2,,,,,15,,7,2,4,0,1,13,35,1.62505004954351,14,36,1.62505004954351,22,183,8.55442330178556,,,,,,,,,,,,,,,,,,,,,,9,57,.58444932224677,,,,,,,2,,5,5,,10.9,14.5,,,,,,,,,,7,10,935,1457.0104016518,18,935,1457.0104016518,21,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,27.350978647288,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
KWT,Kuwait,Middle East & North Africa,High income,2009,81.73852391124289,4,9,2,,,,,15,,7,2,4,0,1,13,35,1.32961332228955,14,36,1.32961332228955,22,183,6.99921531017045,,,,,,,,,,,,,,,,,,,,,,9,57,.56909629887964,,,,,,,2,,5,5,,10.9,31.2,,,,,,,,,,7,10,995,1486.49012044305,18,1152,1721.04182788984,21,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,28.0700879824127,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
KWT,Kuwait,Middle East & North Africa,High income,2010,59.1763125776226,4,9,2,,,,,15,,7,2,4,0,1,13,35,.96260135126266,14,36,.96260135126266,22,183,5.06722819514677,,,,,,,,7,65,53.1798807583032,,,,,,,,,,,,9,57,.55002370956562,,,,,,,2,,5,5,,10.9,30.4,,,,,,,,,,7,10,1060,1334.52853373084,15,1217,1532.18983542493,20,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,28.0700879824127,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
KWT,Kuwait,Middle East & North Africa,High income,2011,82.7191522308114,4,9,2,,,,,15,,7,2,4,0,1,13,35,1.34556487628786,14,36,1.34556487628786,22,183,7.08318585942291,,,,,,,,7,65,73.2195107990038,,,,,,,,,,,,9,56,.56992525668578,,,,,,,2,,5,5,,10.9,29.6,,,,,,,,,,7,10,1060,1611.09895187374,15,1217,1849.72398531164,20,,,,,,,50,566,14.3,,,,,,4.16666666666667,4.16666666666667,30.832772494016,10,0,,,,,12,98,10.741148795482,0,10.741148795482,0
